,file_name,total_RNAs
273,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_3.npz,6
274,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_4.npz,10
275,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_5.npz,681
276,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_6.npz,38
277,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_7.npz,806
278,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_8.npz,25
279,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_9.npz,7
280,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_10.npz,1
281,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_11.npz,5
282,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_12.npz,35
283,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_13.npz,58
284,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_14.npz,41
285,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_15.npz,1765
286,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_16.npz,6
287,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_17.npz,191
288,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_18.npz,2808
289,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_19.npz,1144
290,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_20.npz,2205
291,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_21.npz,1805
292,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_22.npz,1823
293,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_23.npz,70
294,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_004_results_results_cell_24.npz,72
295,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_0.npz,7
296,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_1.npz,7
297,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_2.npz,6
298,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_3.npz,61
299,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_4.npz,2
300,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_5.npz,6
301,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_6.npz,23
302,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_7.npz,11
303,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_8.npz,9
304,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_9.npz,5
305,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_10.npz,30
306,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_11.npz,2
307,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_12.npz,1294
308,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_13.npz,39
309,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_14.npz,12
310,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_15.npz,3
311,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_16.npz,4
312,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_17.npz,6
313,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_18.npz,38
314,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_19.npz,18
315,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_20.npz,1611
316,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_21.npz,6
317,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_22.npz,3
318,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_23.npz,2
319,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_24.npz,269
320,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_007_results_results_cell_25.npz,108
321,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_0.npz,2204
322,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_1.npz,1803
323,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_2.npz,52
324,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_3.npz,784
325,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_4.npz,2375
326,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_5.npz,38
327,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_6.npz,1379
328,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_7.npz,3718
329,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_8.npz,2367
330,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_9.npz,43
331,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_10.npz,3
332,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_11.npz,31
333,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_12.npz,12
334,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_13.npz,4
335,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_14.npz,7
336,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_15.npz,90
337,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_16.npz,1678
338,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_17.npz,1611
339,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_18.npz,9
340,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_19.npz,69
341,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_006_results_results_cell_20.npz,344
342,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_0.npz,3856
343,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_1.npz,10
344,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_2.npz,141
345,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_3.npz,4
346,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_4.npz,11
347,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_5.npz,14
348,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_6.npz,212
349,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_7.npz,805
350,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_8.npz,23
351,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_9.npz,3
352,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_10.npz,3852
353,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_11.npz,6766
354,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_12.npz,98
355,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_13.npz,1303
356,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_14.npz,10
357,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_15.npz,158
358,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_16.npz,261
359,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_17.npz,937
360,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_18.npz,597
361,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_19.npz,359
362,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_20.npz,23
363,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_21.npz,80
364,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_22.npz,77
365,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_23.npz,16
366,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_24.npz,30
367,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_25.npz,27
368,20221221_221221_smFISH_MKRN1KO_HIV_rep3_24hpi_012_results_results_cell_26.npz,23
369,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_0.npz,1215
370,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_1.npz,1031
371,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_2.npz,61
372,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_3.npz,54
373,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_4.npz,3
374,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_5.npz,0
375,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_6.npz,1
376,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_7.npz,2
377,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_8.npz,0
378,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_9.npz,0
379,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_10.npz,9
380,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_11.npz,42
381,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_12.npz,9
382,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_13.npz,6
383,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_14.npz,845
384,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_15.npz,23
385,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_16.npz,4
386,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_17.npz,0
387,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_18.npz,4
388,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_19.npz,2
389,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_20.npz,3
390,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_21.npz,1
391,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_22.npz,2
392,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_23.npz,663
393,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_24.npz,21
394,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_25.npz,3
395,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_26.npz,2
396,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_27.npz,2
397,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_28.npz,112
398,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_29.npz,2218
399,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_30.npz,10
400,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_31.npz,12
401,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_32.npz,2
402,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_33.npz,0
403,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_34.npz,63
404,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_35.npz,1282
405,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_36.npz,45
406,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_37.npz,4
407,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_38.npz,144
408,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_39.npz,103
409,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_40.npz,3
410,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_41.npz,22
411,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_42.npz,2
412,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_43.npz,4
413,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_44.npz,1
414,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_45.npz,4
415,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_001_results_results_cell_46.npz,359
416,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_0.npz,2554
417,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_1.npz,1
418,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_2.npz,29
419,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_3.npz,29
420,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_4.npz,6
421,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_5.npz,1
422,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_6.npz,0
423,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_7.npz,22
424,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_8.npz,6
425,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_9.npz,4
426,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_10.npz,4
427,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_11.npz,4
428,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_12.npz,2
429,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_13.npz,143
430,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_14.npz,39
431,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_15.npz,18
432,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_16.npz,15
433,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_17.npz,8
434,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_18.npz,6
435,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_19.npz,2
436,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_20.npz,18
437,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_21.npz,5
438,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_22.npz,0
439,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_23.npz,3
440,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_24.npz,35
441,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_25.npz,2347
442,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_26.npz,39
443,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_27.npz,4
444,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_28.npz,8
445,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_29.npz,0
446,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_30.npz,10
447,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_31.npz,4
448,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_32.npz,9
449,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_33.npz,62
450,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_34.npz,5
451,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_35.npz,10
452,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_002_results_results_cell_36.npz,9
453,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_0.npz,1623
454,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_1.npz,11
455,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_2.npz,3
456,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_3.npz,0
457,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_4.npz,2
458,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_5.npz,16
459,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_6.npz,0
460,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_7.npz,5
461,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_8.npz,5
462,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_9.npz,21
463,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_10.npz,11
464,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_11.npz,4
465,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_12.npz,2
466,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_13.npz,2
467,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_14.npz,2
468,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_15.npz,4
469,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_16.npz,11
470,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_17.npz,7
471,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_18.npz,4
472,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_19.npz,6
473,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_20.npz,8
474,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_21.npz,2
475,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_22.npz,7
476,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_23.npz,1
477,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_24.npz,4
478,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_25.npz,2
479,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_26.npz,0
480,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_27.npz,3
481,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_28.npz,1
482,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_29.npz,6
483,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_30.npz,4
484,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_31.npz,1
485,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_32.npz,3
486,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_004_results_results_cell_33.npz,2
487,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_0.npz,3
488,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_1.npz,4
489,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_2.npz,0
490,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_3.npz,0
491,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_4.npz,2
492,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_5.npz,1
493,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_6.npz,4
494,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_7.npz,0
495,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_8.npz,30
496,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_9.npz,1
497,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_10.npz,2
498,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_11.npz,5
499,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_12.npz,8
500,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_13.npz,6
501,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_14.npz,1
502,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_15.npz,11
503,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_16.npz,1
504,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_17.npz,6
505,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_18.npz,100
506,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_19.npz,0
507,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_20.npz,1
508,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_21.npz,2
509,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_005_results_results_cell_22.npz,3
510,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_0.npz,1522
511,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_1.npz,7
512,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_2.npz,1
513,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_3.npz,14
514,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_4.npz,1
515,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_5.npz,3
516,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_6.npz,3
517,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_7.npz,0
518,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_8.npz,10
519,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_9.npz,8
520,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_10.npz,16
521,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_11.npz,2
522,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_12.npz,10
523,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_13.npz,48
524,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_14.npz,2755
525,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_15.npz,1262
526,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_16.npz,6
527,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_17.npz,11
528,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_18.npz,8
529,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_19.npz,18
530,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_20.npz,38
531,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_21.npz,1331
532,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_22.npz,59
533,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_23.npz,10
534,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_24.npz,29
535,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_25.npz,1
536,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_26.npz,3
537,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_27.npz,2
538,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_28.npz,2
539,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_29.npz,2
540,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_30.npz,4
541,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_31.npz,6
542,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_32.npz,11
543,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_33.npz,0
544,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_34.npz,1
545,20221218_221218_smFISH_MKRN1KO_HIV_rep2_24hpi_003_results_results_cell_35.npz,1144
