,file_name,total_RNAs
285,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_44.npz,660
286,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_45.npz,2558
287,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_46.npz,3
288,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_47.npz,9
289,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_48.npz,83
290,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_49.npz,21
291,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_50.npz,2
292,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_51.npz,542
293,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_52.npz,38
294,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_53.npz,9
295,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_54.npz,848
296,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_55.npz,535
297,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_56.npz,926
298,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_57.npz,988
299,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_58.npz,19
300,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_59.npz,105
301,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_60.npz,9
302,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_61.npz,16
303,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_62.npz,191
304,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_63.npz,43
305,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_64.npz,13
306,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_65.npz,87
307,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_66.npz,65
308,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_67.npz,33
309,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_68.npz,140
310,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_69.npz,545
311,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_70.npz,280
312,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_71.npz,694
313,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_72.npz,380
314,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_73.npz,1708
315,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_74.npz,147
316,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_003_results_results_cell_75.npz,422
317,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_0.npz,3734
318,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_1.npz,749
319,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_2.npz,1776
320,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_3.npz,280
321,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_4.npz,2742
322,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_5.npz,2127
323,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_6.npz,2961
324,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_7.npz,1378
325,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_8.npz,4683
326,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_9.npz,329
327,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_10.npz,3018
328,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_11.npz,4600
329,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_12.npz,5187
330,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_13.npz,4862
331,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_14.npz,1226
332,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_15.npz,2546
333,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_16.npz,1043
334,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_17.npz,1316
335,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_18.npz,448
336,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_19.npz,53
337,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_20.npz,802
338,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_21.npz,1561
339,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_22.npz,2311
340,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_23.npz,1457
341,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_24.npz,563
342,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_25.npz,8849
343,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_26.npz,2275
344,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_27.npz,2051
345,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_28.npz,457
346,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_29.npz,921
347,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_30.npz,1297
348,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_31.npz,2451
349,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_32.npz,1205
350,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_33.npz,934
351,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_34.npz,1973
352,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_35.npz,815
353,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_36.npz,3030
354,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_37.npz,3627
355,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_38.npz,934
356,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_39.npz,1980
357,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_40.npz,850
358,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_41.npz,1849
359,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_42.npz,64
360,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_43.npz,594
361,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_44.npz,1341
362,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_45.npz,463
363,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_46.npz,4
364,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_47.npz,19
365,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_48.npz,169
366,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_49.npz,370
367,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_50.npz,8
368,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_51.npz,88
369,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_52.npz,6
370,20221221_221221_smFISH_WT_HIV_rep3_72hpi_003_results_results_cell_53.npz,25
371,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_0.npz,7438
372,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_1.npz,5226
373,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_2.npz,1883
374,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_3.npz,8745
375,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_4.npz,4860
376,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_5.npz,4265
377,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_6.npz,1198
378,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_7.npz,554
379,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_8.npz,3806
380,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_9.npz,2658
381,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_10.npz,5409
382,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_11.npz,5542
383,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_12.npz,6999
384,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_13.npz,1383
385,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_14.npz,1615
386,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_15.npz,3057
387,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_16.npz,5038
388,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_17.npz,3199
389,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_18.npz,3497
390,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_19.npz,255
391,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_20.npz,243
392,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_21.npz,13
393,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_22.npz,77
394,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_23.npz,10
395,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_24.npz,11
396,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_25.npz,41
397,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_26.npz,1492
398,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_27.npz,2847
399,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_28.npz,71
400,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_29.npz,2081
401,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_30.npz,110
402,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_31.npz,92
403,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_32.npz,26
404,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_33.npz,387
405,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_34.npz,1188
406,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_35.npz,1284
407,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_36.npz,6351
408,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_37.npz,7513
409,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_38.npz,904
410,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_39.npz,1791
411,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_40.npz,284
412,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_41.npz,2241
413,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_42.npz,2894
414,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_43.npz,4294
415,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_44.npz,263
416,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_45.npz,6432
417,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_46.npz,3761
418,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_47.npz,977
419,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_48.npz,1184
420,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_49.npz,1747
421,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_50.npz,3711
422,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_51.npz,47
423,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_52.npz,810
424,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_53.npz,680
425,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_54.npz,118
426,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_55.npz,1392
427,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_56.npz,388
428,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_57.npz,696
429,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_58.npz,1408
430,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_59.npz,2463
431,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_60.npz,1295
432,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_61.npz,1358
433,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_62.npz,2553
434,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_63.npz,15
435,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_64.npz,1034
436,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_65.npz,359
437,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_66.npz,64
438,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_67.npz,949
439,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_68.npz,714
440,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_69.npz,311
441,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_009_results_results_cell_70.npz,307
442,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_0.npz,1
443,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_1.npz,0
444,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_2.npz,0
445,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_3.npz,0
446,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_4.npz,1
447,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_5.npz,0
448,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_6.npz,0
449,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_7.npz,3
450,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_8.npz,1
451,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_9.npz,3
452,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_10.npz,0
453,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_11.npz,0
454,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_12.npz,7
455,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_13.npz,0
456,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_14.npz,1
457,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_15.npz,0
458,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_16.npz,0
459,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_17.npz,2
460,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_18.npz,1
461,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_19.npz,1
462,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_20.npz,3
463,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_21.npz,0
464,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_22.npz,0
465,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_23.npz,0
466,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_24.npz,1
467,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_25.npz,1
468,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_26.npz,0
469,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_27.npz,1
470,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_28.npz,1
471,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_29.npz,1
472,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_30.npz,0
473,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_31.npz,1
474,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_32.npz,0
475,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_33.npz,1
476,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_34.npz,0
477,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_35.npz,0
478,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_36.npz,0
479,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_37.npz,0
480,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_38.npz,0
481,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_39.npz,7
482,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_40.npz,0
483,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_41.npz,0
484,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_42.npz,32
485,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_43.npz,1
486,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_44.npz,0
487,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_45.npz,0
488,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_46.npz,1
489,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_47.npz,1
490,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_48.npz,2
491,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_49.npz,1
492,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_50.npz,2
493,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_51.npz,2
494,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_52.npz,0
495,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_53.npz,0
496,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_54.npz,0
497,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_55.npz,0
498,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_56.npz,1
499,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_57.npz,4
500,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_58.npz,2
501,20221221_221221_smFISH_WT_no_virus_rep3_72hpi_009_results_results_cell_59.npz,4
502,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_0.npz,5296
503,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_1.npz,2441
504,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_2.npz,1009
505,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_3.npz,598
506,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_4.npz,2336
507,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_5.npz,8445
508,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_6.npz,4387
509,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_7.npz,2545
510,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_8.npz,1
511,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_9.npz,2
512,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_10.npz,33
513,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_11.npz,12
514,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_12.npz,3
515,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_13.npz,21
516,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_14.npz,347
517,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_15.npz,5
518,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_16.npz,66
519,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_17.npz,37
520,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_18.npz,2668
521,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_19.npz,3315
522,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_20.npz,3324
523,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_21.npz,282
524,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_22.npz,1119
525,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_23.npz,1852
526,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_24.npz,2211
527,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_25.npz,1140
528,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_26.npz,15
529,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_27.npz,43
530,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_28.npz,4
531,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_29.npz,7
532,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_30.npz,622
533,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_31.npz,2394
534,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_32.npz,2117
535,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_33.npz,6562
536,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_34.npz,4533
537,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_35.npz,4420
538,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_36.npz,2442
539,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_37.npz,1627
540,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_38.npz,2415
541,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_39.npz,691
542,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_40.npz,6
543,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_41.npz,4816
544,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_42.npz,375
545,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_43.npz,5439
546,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_44.npz,2458
547,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_45.npz,1066
548,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_46.npz,889
549,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_47.npz,1807
550,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_48.npz,460
551,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_49.npz,90
552,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_50.npz,63
553,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_51.npz,1727
554,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_52.npz,422
555,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_53.npz,275
556,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_54.npz,21
557,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_55.npz,17
558,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_56.npz,175
559,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_57.npz,107
560,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_58.npz,29
561,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_59.npz,196
562,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_60.npz,19
563,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_61.npz,12
564,20221221_221221_smFISH_WT_HIV_rep3_72hpi_009_results_results_cell_62.npz,61
565,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_005_results_results_cell_0.npz,3138
566,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_005_results_results_cell_1.npz,5515
567,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_005_results_results_cell_2.npz,2545
568,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_005_results_results_cell_3.npz,2199
569,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_005_results_results_cell_4.npz,170
570,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_005_results_results_cell_5.npz,1507
571,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_005_results_results_cell_6.npz,131
572,20221221_221221_smFISH_MKRN1KO_HIV_rep3_72hpi_005_results_results_cell_7.npz,32
