,file_name,total_RNAs
874,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_25.npz,453
875,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_26.npz,604
876,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_27.npz,402
877,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_28.npz,68
878,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_29.npz,54
879,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_30.npz,636
880,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_31.npz,135
881,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_32.npz,172
882,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_33.npz,444
883,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_34.npz,405
884,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_35.npz,558
885,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_36.npz,639
886,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_37.npz,386
887,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_38.npz,439
888,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_39.npz,151
889,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_40.npz,127
890,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_41.npz,1
891,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_42.npz,25
892,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_43.npz,18
893,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_44.npz,1004
894,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_45.npz,942
895,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_46.npz,169
896,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_47.npz,203
897,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_48.npz,143
898,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_49.npz,129
899,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_50.npz,1
900,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_51.npz,1
901,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_52.npz,99
902,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_53.npz,158
903,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_005_results_results_cell_54.npz,148
904,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_0.npz,53
905,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_1.npz,3538
906,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_2.npz,2316
907,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_3.npz,4381
908,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_4.npz,34
909,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_5.npz,1976
910,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_6.npz,485
911,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_7.npz,2704
912,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_8.npz,122
913,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_9.npz,61
914,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_10.npz,190
915,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_11.npz,108
916,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_12.npz,106
917,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_13.npz,446
918,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_14.npz,195
919,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_15.npz,4741
920,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_16.npz,3140
921,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_17.npz,3300
922,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_18.npz,82
923,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_19.npz,121
924,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_20.npz,1021
925,20221123_221123_smFISH_72hpi_WT_HIV_005_results_results_cell_21.npz,3247
926,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_0.npz,56
927,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_1.npz,46
928,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_2.npz,13
929,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_3.npz,9
930,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_4.npz,0
931,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_5.npz,0
932,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_6.npz,34
933,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_7.npz,189
934,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_8.npz,20
935,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_9.npz,28
936,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_10.npz,2
937,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_11.npz,4
938,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_12.npz,0
939,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_13.npz,0
940,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_14.npz,0
941,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_15.npz,0
942,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_16.npz,0
943,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_17.npz,0
944,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_18.npz,0
945,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_19.npz,2
946,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_20.npz,0
947,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_21.npz,78
948,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_22.npz,94
949,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_23.npz,102
950,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_24.npz,238
951,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_25.npz,86
952,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_26.npz,2098
953,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_27.npz,26
954,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_28.npz,22
955,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_29.npz,94
956,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_30.npz,190
957,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_31.npz,184
958,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_32.npz,2
959,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_33.npz,4
960,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_34.npz,2
961,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_35.npz,12
962,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_36.npz,0
963,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_37.npz,2
964,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_38.npz,2
965,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_008_results_results_cell_39.npz,17
966,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_0.npz,65
967,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_1.npz,2
968,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_2.npz,2
969,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_3.npz,11
970,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_4.npz,22
971,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_5.npz,9
972,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_6.npz,19
973,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_7.npz,249
974,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_8.npz,163
975,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_9.npz,4
976,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_10.npz,8
977,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_11.npz,33
978,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_12.npz,12
979,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_13.npz,2
980,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_14.npz,24
981,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_15.npz,0
982,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_16.npz,0
983,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_17.npz,6
984,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_18.npz,8
985,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_19.npz,0
986,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_20.npz,16
987,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_21.npz,7
988,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_22.npz,11
989,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_23.npz,445
990,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_24.npz,672
991,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_25.npz,760
992,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_26.npz,53
993,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_27.npz,16
994,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_28.npz,179
995,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_29.npz,47
996,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_30.npz,1597
997,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_31.npz,367
998,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_32.npz,26
999,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_33.npz,11
1000,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_34.npz,36
1001,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_35.npz,52
1002,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_36.npz,17
1003,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_37.npz,23
1004,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_38.npz,6
1005,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_39.npz,9
1006,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_40.npz,802
1007,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_41.npz,18
1008,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_42.npz,59
1009,20221218_221218_smFISH_WT_HIV_rep2_72hpi_001_results_results_cell_43.npz,153
1010,20221218_221218_smFISH_WT_HIV_rep2_72hpi_004_results_results_cell_0.npz,2918
1011,20221218_221218_smFISH_WT_HIV_rep2_72hpi_004_results_results_cell_1.npz,705
1012,20221218_221218_smFISH_WT_HIV_rep2_72hpi_004_results_results_cell_2.npz,924
1013,20221218_221218_smFISH_WT_HIV_rep2_72hpi_004_results_results_cell_3.npz,1249
1014,20221218_221218_smFISH_WT_HIV_rep2_72hpi_004_results_results_cell_4.npz,676
1015,20221218_221218_smFISH_WT_HIV_rep2_72hpi_004_results_results_cell_5.npz,965
1016,20221218_221218_smFISH_WT_HIV_rep2_72hpi_004_results_results_cell_6.npz,216
1017,20221218_221218_smFISH_WT_HIV_rep2_72hpi_004_results_results_cell_7.npz,212
1018,20221218_221218_smFISH_WT_HIV_rep2_72hpi_004_results_results_cell_8.npz,8
1019,20221218_221218_smFISH_WT_HIV_rep2_72hpi_004_results_results_cell_9.npz,4
1020,20221218_221218_smFISH_WT_HIV_rep2_72hpi_004_results_results_cell_10.npz,3
1021,20221218_221218_smFISH_WT_HIV_rep2_72hpi_004_results_results_cell_11.npz,379
1022,20221218_221218_smFISH_WT_HIV_rep2_72hpi_004_results_results_cell_12.npz,2
1023,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_0.npz,56
1024,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_1.npz,30
1025,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_2.npz,295
1026,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_3.npz,167
1027,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_4.npz,242
1028,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_5.npz,95
1029,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_6.npz,1466
1030,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_7.npz,25
1031,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_8.npz,4889
1032,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_9.npz,4696
1033,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_10.npz,3006
1034,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_11.npz,1039
1035,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_12.npz,707
1036,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_13.npz,518
1037,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_14.npz,84
1038,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_15.npz,737
1039,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_16.npz,91
1040,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_17.npz,281
1041,20221123_221123_smFISH_72hpi_MKRN1KO_HIV_010_results_results_cell_18.npz,2321
1042,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_0.npz,2024
1043,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_1.npz,1843
1044,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_2.npz,73
1045,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_3.npz,13
1046,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_4.npz,1744
1047,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_5.npz,1251
1048,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_6.npz,21
1049,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_7.npz,4
1050,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_8.npz,4
1051,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_9.npz,195
1052,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_10.npz,53
1053,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_11.npz,547
1054,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_12.npz,1954
1055,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_13.npz,188
1056,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_14.npz,1878
1057,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_15.npz,2002
1058,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_16.npz,600
1059,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_17.npz,1390
1060,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_18.npz,2181
1061,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_19.npz,2205
1062,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_20.npz,10
1063,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_21.npz,546
1064,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_22.npz,52
1065,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_23.npz,382
1066,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_24.npz,17
1067,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_25.npz,253
1068,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_26.npz,111
1069,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_27.npz,631
1070,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_28.npz,660
1071,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_29.npz,35
1072,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_30.npz,1438
1073,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_31.npz,1548
1074,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_32.npz,1851
1075,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_33.npz,1704
1076,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_34.npz,493
1077,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_35.npz,479
1078,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_36.npz,181
1079,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_37.npz,238
1080,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_38.npz,478
1081,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_39.npz,418
1082,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_40.npz,79
1083,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_41.npz,380
1084,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_42.npz,18
1085,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_43.npz,24
1086,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_44.npz,8
1087,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_45.npz,10
1088,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_46.npz,231
1089,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_47.npz,64
1090,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_48.npz,32
1091,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_49.npz,27
1092,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_50.npz,835
1093,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_51.npz,46
1094,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_52.npz,97
1095,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_53.npz,1009
1096,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_54.npz,97
1097,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_55.npz,18
1098,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_56.npz,37
1099,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_57.npz,83
1100,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_58.npz,33
1101,20221218_221218_smFISH_WT_HIV_rep2_72hpi_002_results_results_cell_59.npz,305
1102,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_0.npz,1062
1103,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_1.npz,2294
1104,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_2.npz,2271
1105,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_3.npz,3029
1106,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_4.npz,677
1107,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_5.npz,3211
1108,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_6.npz,4629
1109,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_7.npz,2342
1110,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_8.npz,4928
1111,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_9.npz,2570
1112,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_10.npz,923
1113,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_11.npz,3095
1114,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_12.npz,149
1115,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_13.npz,606
1116,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_14.npz,417
1117,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_15.npz,2599
1118,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_16.npz,822
1119,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_17.npz,199
1120,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_18.npz,303
1121,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_19.npz,2518
1122,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_20.npz,961
1123,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_21.npz,2783
1124,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_22.npz,260
1125,20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_009_results_results_cell_23.npz,535
1126,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_0.npz,3117
1127,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_1.npz,984
1128,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_2.npz,367
1129,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_3.npz,3259
1130,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_4.npz,2294
1131,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_5.npz,5768
1132,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_6.npz,218
1133,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_7.npz,7943
1134,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_8.npz,70
1135,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_9.npz,1056
1136,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_10.npz,161
1137,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_11.npz,81
1138,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_12.npz,33
1139,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_13.npz,1253
1140,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_14.npz,1550
1141,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_15.npz,6601
1142,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_16.npz,2677
1143,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_17.npz,137
1144,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_18.npz,552
1145,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_19.npz,186
1146,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_20.npz,33
1147,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_21.npz,55
1148,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_22.npz,126
1149,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_23.npz,3943
1150,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_24.npz,44
1151,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_25.npz,22
1152,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_26.npz,37
1153,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_27.npz,1300
1154,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_28.npz,1085
1155,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_29.npz,41
1156,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_30.npz,64
1157,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_31.npz,34
1158,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_32.npz,46
1159,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_33.npz,10
1160,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_34.npz,33
1161,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_35.npz,2281
1162,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_36.npz,4126
1163,20221218_221218_smFISH_WT_HIV_rep2_72hpi_005_results_results_cell_37.npz,115
